"Id","KernelId","TagId"
"1945932","11402412","14102"
"1945933","11402412","14101"
"1945934","11402412","13102"
"1945940","11415178","16580"
"1945976","11415734","16580"
"1946018","11415594","16580"
"1946036","11416106","16580"
"1946058","11412918","13201"
"1946059","11412918","16614"
"1946060","11412918","8317"
"1946100","11400975","13102"
"1946101","11400975","13302"
"1946106","11416504","13102"
"1946107","11416504","13302"
"1946109","11411955","16609"
"1946113","11411955","16639"
"1946117","11416551","13302"
"1946120","11416551","13102"
"1946130","11416630","16580"
"1946150","11411862","16609"
"1946152","11411862","16639"
"1946154","6268106","16070"
"1946184","11319056","14203"
"1946185","11319056","13401"
"1946186","11319056","13402"
"1946231","11404575","16580"
"1946232","11417258","16580"
"1946253","11417353","16580"
"1946258","11417362","16580"
"1946259","11416904","16580"
"1946288","11334690","13209"
"1946289","11334690","13202"
"1946290","11334690","16614"
"1946301","11416783","13102"
"1946325","11410789","13302"
"1946326","11410789","13305"
"1946327","11410789","13402"
"1946329","11410789","13401"
"1946340","11410789","16070"
"1946366","11380948","16627"
"1946367","11380948","13310"
"1946368","11380948","13302"
"1946388","11417949","16580"
"1946430","11254629","16580"
"1946445","11143813","16574"
"1946448","11412129","16611"
"1946449","11412129","13102"
"1946450","11412129","16614"
"1946451","11412129","13208"
"1946456","11398069","13102"
"1946457","11398069","4202"
"1946458","11398069","13208"
"1946460","11398069","13302"
"1946464","11384044","13407"
"1946465","11384044","13310"
"1946467","11384044","13302"
"1946474","11418249","16580"
"1946476","8217994","13201"
"1946479","8217994","14104"
"1946489","11365044","13201"
"1946490","11365044","13403"
"1946491","11365044","13315"
"1946492","11365044","13302"
"1946494","11365044","15002"
"1946512","11418378","16574"
"1946525","11418486","16580"
"1946530","11329163","13102"
"1946532","11329163","13208"
"1946533","11329163","13201"
"1946542","11371174","13306"
"1946543","11371174","13405"
"1946571","11418706","16580"
"1946622","11418486","14203"
"1946623","11418486","13102"
"1946624","11418486","13208"
"1946638","10662958","13208"
"1946641","10662958","13102"
"1946644","10662958","13306"
"1946646","11364244","13102"
"1946649","11364244","13201"
"1946651","11364244","13207"
"1946693","11419282","16580"
"1946707","11417688","13405"
"1946708","11417688","13407"
"1946709","11417688","13402"
"1946711","11417688","13208"
"1946712","11417688","13201"
"1946721","10194438","14203"
"1946722","10194438","11111"
"1946740","11419423","16574"
"1946786","11419676","16574"
"1946787","11419676","16580"
"1946806","11418930","16580"
"1946833","11419310","13102"
"1946836","11419310","16639"
"1946839","11419310","16609"
"1946880","11419581","16580"
"1946892","11416390","16580"
"1946902","11417726","13102"
"1946904","11417726","13306"
"1946908","11417726","16580"
"1946910","11417726","13201"
"1946935","10837523","13102"
"1946936","10837523","13201"
"1946938","10837523","13208"
"1946939","10837523","14101"
"1946965","11358806","16580"
"1947000","11419709","13306"
"1947025","11361694","13417"
"1947026","11361694","13315"
"1947028","11361694","16070"
"1947030","11361694","13207"
"1947031","11361694","13102"
"1947037","11400547","13102"
"1947038","11420599","13404"
"1947039","11420599","13417"
"1947040","11420599","13406"
"1947043","11420599","13302"
"1947053","11396304","13102"
"1947054","11396304","13310"
"1947055","11396304","14221"
"1947064","11420892","6613"
"1947067","11414371","13302"
"1947069","11414371","13404"
"1947070","11414371","13208"
"1947072","11420892","13302"
"1947074","11420892","13102"
"1947088","11421156","16580"
"1947108","11209915","13302"
"1947109","11209915","16605"
"1947113","11209915","13310"
"1947132","11260556","13405"
"1947133","11260556","13208"
"1947134","11260556","13306"
"1947136","11260556","13201"
"1947137","11421317","13305"
"1947140","11421317","13102"
"1947160","9676842","7100"
"1947163","9676842","16070"
"1947189","11420863","13311"
"1947190","11420863","2303"
"1947192","11416546","16070"
"1947193","11420863","14104"
"1947195","11399103","13102"
"1947197","11399103","16609"
"1947235","11414717","4141"
"1947236","11414717","2507"
"1947239","11414717","13208"
"1947240","11414717","13201"
"1947276","11421349","13201"
"1947277","11421349","14101"
"1947278","11421349","13102"
"1947344","11422412","16580"
"1947365","11422473","16580"
"1947378","10368065","16070"
"1947385","11422412","13416"
"1947386","11422412","14102"
"1947388","11422412","16627"
"1947399","10917027","13306"
"1947400","10917027","13208"
"1947401","10917027","13102"
"1947404","11213670","16580"
"1947430","11422799","16580"
"1947431","11411361","16575"
"1947433","11411361","13208"
"1947436","11411361","13201"
"1947438","11411361","13209"
"1947454","11107997","13208"
"1947455","11107997","13201"
"1947457","10888039","16580"
"1947481","11252039","13102"
"1947482","11364572","13415"
"1947483","11252039","13208"
"1947484","11422930","14104"
"1947485","11364572","13302"
"1947486","11252039","13201"
"1947488","11252039","13302"
"1947490","11252039","13202"
"1947491","11422930","13302"
"1947492","11422183","13102"
"1947493","11422183","13409"
"1947496","11422183","16614"
"1947497","11422930","13310"
"1947498","11422183","13309"
"1947499","11422930","13201"
"1947501","11422930","13102"
"1947502","11422183","13208"
"1947529","11423222","16580"
"1947550","11423180","13201"
"1947551","11423180","13208"
"1947552","11423180","13202"
"1947554","11423180","13401"
"1947569","11422612","13402"
"1947576","11423181","13201"
"1947577","11423181","16639"
"1947578","11423181","13405"
"1947597","11420874","16580"
"1947607","11401313","13405"
"1947608","11401313","13403"
"1947609","11401313","14203"
"1947611","10759151","13402"
"1947629","10205693","13207"
"1947637","3918624","13415"
"1947641","3918624","16602"
"1947663","11408247","13102"
"1947664","11408247","16382"
"1947665","11408247","13315"
"1947678","11387806","13407"
"1947679","11387806","14203"
"1947680","11387806","13209"
"1947681","11416880","15001"
"1947682","11416880","16639"
"1947690","11423856","12101"
"1947691","11423856","13201"
"1947692","11423722","16602"
"1947693","11423722","13310"
"1947694","11423722","13102"
"1947707","11424029","16580"
"1947712","11402369","13209"
"1947713","11402369","14203"
"1947715","11402369","13210"
"1947716","11402369","13407"
"1947717","11387806","13210"
"1947718","11387806","13201"
"1947719","11402369","13201"
"1947752","11423208","16580"
"1947761","11421843","16627"
"1947770","11422060","16580"
"1947771","11424266","13310"
"1947779","11320834","14203"
"1947780","11320834","16639"
"1947784","11320834","13405"
"1947785","11320834","13304"
"1947787","11424266","13102"
"1947796","11356756","16580"
"1947821","11423800","16580"
"1947829","11400265","16639"
"1947837","11404696","16602"
"1947838","11404696","14221"
"1947864","11374342","13413"
"1947865","11374342","13207"
"1947866","11374342","2400"
"1947874","10888039","13201"
"1947875","10888039","8302"
"1947876","10888039","13208"
"1947918","11311223","13202"
"1947920","11311223","13102"
"1947922","11311223","16614"
"1947923","11311223","13208"
"1947924","11311223","13201"
"1947928","11248156","13202"
"1947930","11248156","13102"
"1947932","11248156","13308"
"1947941","11425038","16580"
"1947950","11425122","16574"
"1947982","11102133","13204"
"1947983","11102133","13102"
"1947991","11409218","13208"
"1947992","11409218","13201"
"1947993","11409218","13102"
"1947994","11409218","16614"
"1948001","11425038","14102"
"1948002","11425038","13207"
"1948003","11185148","16623"
"1948004","11185148","16609"
"1948005","11185148","13208"
"1948006","11185148","16611"
"1948007","11185148","16607"
"1948008","11185148","16614"
"1948009","11185148","13201"
"1948015","11397974","14106"
"1948016","11423980","13201"
"1948017","11423980","13102"
"1948018","11423980","13302"
"1948019","11423980","13208"
"1948020","11423980","11111"
"1948031","11387262","13201"
"1948040","11425483","16580"
"1948046","11423725","16602"
"1948047","11425483","13207"
"1948048","11425483","13215"
"1948049","11425483","12101"
"1948050","11425483","14102"
"1948051","11425483","16627"
"1948067","11254629","13204"
"1948068","11254629","16602"
"1948104","11397517","13210"
"1948105","11397517","13102"
"1948106","11397517","13208"
"1948107","11408966","13215"
"1948108","11408966","13102"
"1948109","11408966","13201"
"1948125","9676335","16070"
"1948182","11416816","13417"
"1948183","11416816","13402"
"1948184","11416816","13208"
"1948185","11416816","13201"
"1948186","11416816","13302"
"1948194","11406416","16574"
"1948205","10621864","16074"
"1948207","11373644","13201"
"1948209","11373644","13208"
"1948212","11373644","13306"
"1948215","11373644","13202"
"1948229","3157766","16643"
"1948230","2098836","16643"
"1948231","2097846","16643"
"1948232","3244349","16643"
"1948239","11426218","16580"
"1948258","11358633","13208"
"1948259","11358633","13201"
"1948260","11358633","16607"
"1948261","11358633","16599"
"1948262","11358633","16639"
"1948283","2611974","16580"
"1948284","11413525","13208"
"1948287","11426448","16580"
"1948308","11376738","8317"
"1948309","11376738","13102"
"1948310","11376738","13402"
"1948321","11426227","13411"
"1948322","11426227","15002"
"1948323","11426227","13302"
"1948328","11426572","16580"
"1948396","11006581","13204"
"1948397","11006581","16627"
"1948398","11006581","14202"
"1948416","11426925","16580"
"1948450","11418586","14203"
"1948451","11418586","13410"
"1948468","11412876","16580"
"1948488","11426802","13402"
"1948489","11426802","13202"
"1948490","11426802","13417"
"1948491","11426802","13201"
"1948492","11426802","13208"
"1948493","11426802","13315"
"1948494","11426802","13405"
"1948508","11427161","16580"
"1948512","11402210","13204"
"1948513","11402210","14104"
"1948514","11402210","13310"
"1948515","11402210","13306"
"1948516","11402210","13202"
"1948519","11426948","16580"
"1948548","11427433","16580"
"1948560","11427471","16580"
"1948563","11427481","16580"
"1948577","11387135","13202"
"1948582","11426561","16639"
"1948604","11427636","16580"
"1948616","11426448","13415"
"1948619","10980946","13215"
"1948620","10980946","16600"
"1948621","10980946","16639"
"1948644","11427769","16074"
"1948664","11427636","16627"
"1948665","11427636","14102"
"1948666","11427636","14202"
"1948667","11427636","16602"
"1948695","11398365","13102"
"1948696","11398365","13415"
"1948697","11398365","16602"
"1948698","11398365","13310"
"1948699","11398365","13407"
"1948765","11427431","16580"
"1948767","11412711","14201"
"1948768","11412711","13404"
"1948771","11428290","16580"
"1948790","11413876","14105"
"1948795","11413876","13102"
"1948814","11417067","16580"
"1948815","11417067","16575"
"1948816","11417067","13208"
"1948817","11417067","13201"
"1948818","11417067","13102"
"1948844","11428528","13208"
"1948845","11428528","16614"
"1948846","11428528","13102"
"1948847","11428607","16580"
"1948858","11419413","13404"
"1948859","11419413","13315"
"1948860","11419413","16070"
"1948861","11419413","13201"
"1948862","11419413","13208"
"1948885","11428758","16574"
"1948906","11337021","2107"
"1948907","11337021","13204"
"1948908","11337021","14201"
"1948916","11395135","13208"
"1948917","11395135","13306"
"1948918","11395135","13201"
"1948920","11395135","13202"
"1948922","11428141","13215"
"1948923","11428141","13315"
"1948932","11413876","13207"
"1948933","11413876","16599"
"1948941","11428975","16580"
"1948950","11428072","13311"
"1948951","5782188","14203"
"1948952","5782188","13201"
"1948953","5782188","13102"
"1948955","11298522","13102"
"1948956","11298522","13415"
"1948957","11298522","13302"
"1948959","11427431","13102"
"1948960","11427431","13415"
"1948974","11429141","16580"
"1948979","11427917","2400"
"1948980","11427917","16639"
"1948982","10951649","14203"
"1948983","10951649","13210"
"1948984","10951649","13202"
"1948985","10951649","13201"
"1948986","10951649","13208"
"1948987","10951649","13102"
"1948997","11429205","16580"
"1949000","11428556","16580"
"1949003","11241745","16574"
"1949016","10979892","13102"
"1949017","10979892","13201"
"1949045","11429220","13405"
"1949046","11429401","16580"
"1949053","11429418","16580"
"1949055","11429141","16574"
"1949059","10737540","16580"
"1949085","11304884","13315"
"1949103","11412915","13305"
"1949131","11183493","13415"
"1949132","11183493","14102"
"1949133","11183493","16588"
"1949135","11428514","16580"
"1949142","11423884","13201"
"1949143","11423884","4202"
"1949144","11423884","13215"
"1949146","11396911","16580"
"1949150","11429809","16580"
"1949180","11429913","14102"
"1949181","11429913","13407"
"1949182","11429913","13310"
"1949183","11429913","13302"
"1949221","11411278","13208"
"1949222","11411278","13201"
"1949223","11411278","16340"
"1949236","11429128","13208"
"1949237","11429128","13102"
"1949238","11429128","12402"
"1949239","11429128","13201"
"1949240","11429128","14102"
"1949247","11430203","16580"
"1949272","11362563","13102"
"1949273","11362563","13402"
"1949275","11362563","13306"
"1949294","11417679","13201"
"1949295","11417679","14102"
"1949296","11417679","13102"
"1949297","11417679","12001"
"1949298","11417679","13207"
"1949321","11425303","2603"
"1949323","11430470","16580"
"1949330","11430046","13102"
"1949340","11430444","13102"
"1949341","11430444","13208"
"1949357","11430116","13102"
"1949397","11430794","16580"
"1949401","11421284","13201"
"1949402","11421284","4202"
"1949403","11421284","13208"
"1949404","11421284","16378"
"1949422","11430876","16580"
"1949427","10661381","13208"
"1949428","10661381","13201"
"1949431","10661381","16070"
"1949439","11430863","13415"
"1949440","11430863","13410"
"1949441","11430863","13204"
"1949442","11430863","13407"
"1949443","11430863","13310"
"1949471","11430965","13310"
"1949472","11430965","13407"
"1949477","11429680","16580"
"1949484","11404044","16580"
"1949497","11431054","13204"
"1949498","11431054","11121"
"1949507","11400829","16580"
"1949524","11431013","16580"
"1949532","11429495","16580"
"1949540","11351007","14102"
"1949542","11351007","13102"
"1949562","11429418","16574"
"1949564","11431353","16580"
"1949576","11064462","13204"
"1949578","11064462","13407"
"1949624","11428758","16627"
"1949625","11428758","16602"
"1949630","11431245","13201"
"1949636","11093348","16580"
"1949685","11416852","16580"
"1949692","11429850","4202"
"1949693","11429850","16605"
"1949710","10958774","13409"
"1949711","10958774","13408"
"1949713","7859539","16580"
"1949723","11032051","13210"
"1949724","11032051","16639"
"1949725","11032051","13208"
"1949726","11032051","13201"
"1949727","11032051","13102"
"1949740","11183493","16580"
"1949800","11361261","16614"
"1949801","11361261","16623"
"1949802","11361261","13102"
"1949807","11428956","13201"
"1949808","11428956","13302"
"1949809","11428956","16430"
"1949810","11428956","13204"
"1949815","11432262","16580"
"1949817","11431474","16580"
"1949818","11429570","16639"
"1949833","11426591","16121"
"1949834","11426591","15002"
"1949835","11426591","13407"
"1949836","11426591","16302"
"1949837","11432682","16580"
"1949845","10724891","13409"
"1949851","11432702","16580"
"1949868","11432049","13201"
"1949869","11432049","3023"
"1949880","11431320","16580"
"1949896","11431644","13407"
"1949897","11431644","14201"
"1949917","11429418","16627"
"1949918","11429418","13415"
"1949919","11429418","16602"
"1949921","11433033","16580"
"1949923","11372533","14104"
"1949924","11372533","16627"
"1949925","11372533","13102"
"1949926","11372533","16602"
"1949927","11372533","13310"
"1949932","11382300","16580"
"1949937","11433100","16574"
"1949941","11420122","13102"
"1949942","11420122","13208"
"1949980","11268231","16580"
"1949982","11268231","16635"
"1949983","11268231","13201"
"1949984","11268231","13102"
"1949985","11268231","13202"
"1950010","11427491","13304"
"1950011","11427491","13408"
"1950012","11427491","13208"
"1950014","11432702","13310"
"1950015","11432702","13204"
"1950019","11427491","16580"
"1950024","11433534","16574"
"1950052","11432740","14203"
"1950058","11429782","13102"
"1950059","11429782","13411"
"1950060","11429782","13201"
"1950061","11429782","13215"
"1950062","11429782","13310"
"1950064","11433322","13102"
"1950065","11433322","13208"
"1950066","11433322","13201"
"1950067","11433322","14203"
"1950079","11428975","13204"
"1950080","11428975","16634"
"1950090","11433713","13102"
"1950108","11237690","16575"
"1950109","11237690","13201"
"1950110","11237690","11111"
"1950137","11433968","14203"
"1950138","11433968","13403"
"1950140","11433990","16580"
"1950143","11433514","14201"
"1950144","11433514","13403"
"1950146","11433514","13305"
"1950150","11430653","13208"
"1950151","11430653","13201"
"1950168","11183493","13102"
"1950175","11429817","16580"
"1950176","11364444","13410"
"1950179","11387416","13102"
"1950180","11387416","14203"
"1950181","11387416","13202"
"1950182","11387416","13306"
"1950183","11387416","13201"
"1950184","11387416","13315"
"1950187","11383850","13201"
"1950188","11383850","13208"
"1950189","11434219","16580"
"1950193","11337495","13404"
"1950194","11337495","16586"
"1950195","10813695","13201"
"1950196","10813695","13102"
"1950206","11416608","13315"
"1950207","11416608","13201"
"1950246","11433918","16580"
"1950247","11428556","14102"
"1950264","11428758","16430"
"1950265","11428758","13410"
"1950279","11166565","13102"
"1950280","11166565","13310"
"1950283","11166565","13208"
"1950284","11166565","16602"
"1950300","11434711","16580"
"1950301","11434717","16580"
"1950303","11434616","16580"
"1950312","11434760","16574"
"1950321","11433100","13413"
"1950322","11433100","13102"
"1950323","11433100","13207"
"1950324","11433100","13310"
"1950327","11434616","11102"
"1950328","11419506","14202"
"1950329","11419506","16636"
"1950330","11419506","13302"
"1950337","11434623","16574"
"1950346","11431353","13207"
"1950347","11431353","13208"
"1950377","11357017","16574"
"1950380","11396516","13407"
"1950381","11396516","13405"
"1950382","11396516","13201"
"1950383","11396516","12125"
"1950384","11375356","13201"
"1950385","11375356","13208"
"1950387","11375356","13102"
"1950430","11435036","2112"
"1950431","11435036","13311"
"1950436","11396516","16574"
"1950439","11430729","16580"
"1950446","11430193","13201"
"1950447","11430193","13207"
"1950448","11430193","12402"
"1950449","11430193","13102"
"1950450","11430193","13208"
"1950461","11434623","13310"
"1950462","11434623","14201"
"1950467","11432393","13208"
"1950468","11432393","13215"
"1950469","11432393","6602"
"1950471","11432393","13405"
"1950472","11432393","14203"
"1950481","11435382","11205"
"1950482","11155966","16580"
"1950518","11435675","16580"
"1950527","11435717","16580"
"1950530","11435574","13102"
"1950541","11435303","13201"
"1950542","11435303","14102"
"1950543","11435303","13102"
"1950553","11435804","16574"
"1950588","11435837","13204"
"1950589","11435837","16634"
"1950590","11435837","13302"
"1950592","10313663","16580"
"1950628","11436048","16611"
"1950629","11436048","16623"
"1950630","11436100","16580"
"1950632","11436047","13208"
"1950633","11436047","13201"
"1950634","11436047","13202"
"1950635","11382300","13302"
"1950636","11382300","13407"
"1950637","11382300","13404"
"1950638","11382300","13402"
"1950639","11382300","13401"
"1950642","11323719","16639"
"1950646","11323719","13208"
"1950647","11436105","13405"
"1950649","11323719","13201"
"1950650","11323719","13202"
"1950696","11431970","13205"
"1950697","11431970","13204"
"1950698","11431970","13102"
"1950705","11384950","16574"
"1950721","11435574","16574"
"1950739","11423884","13208"
"1950766","11354888","13202"
"1950767","11354888","13403"
"1950768","11354888","13208"
"1950770","11435652","16580"
"1950782","11436631","16580"
"1950783","11436753","16580"
"1950788","11305833","13102"
"1950789","11305833","13401"
"1950790","11305833","13208"
"1950791","11305833","13304"
"1950792","11305833","13306"
"1950793","11305833","14203"
"1950806","11232976","14203"
"1950807","11232976","13405"
"1950808","11232976","13401"
"1950809","11232976","13402"
"1950810","11232976","13403"
"1950819","11436841","16580"
"1950844","11437089","16580"
"1950849","11436817","13204"
"1950857","8842683","13404"
"1950858","8842683","13302"
"1950860","9460454","13304"
"1950863","11436545","13204"
"1950871","11437236","11111"
"1950875","11434573","16580"
"1950899","11437462","16580"
"1950918","11322761","13102"
"1950919","11322761","13201"
"1950926","11436586","13102"
"1950927","11436586","13201"
"1950965","11437774","16580"
"1950990","11334264","2304"
"1950993","11334264","12101"
"1950995","11334264","16574"
"1950996","11334264","13415"
"1951017","11438034","16580"
"1951019","11427956","13208"
"1951020","11427956","13102"
"1951021","11427956","13201"
"1951022","11427956","16611"
"1951023","11427956","16614"
"1951024","11425122","16580"
"1951028","11438034","12101"
"1951029","11438034","16574"
"1951030","11438034","2304"
"1951031","11438034","11105"
"1951043","11438113","16574"
"1951044","11438113","11105"
"1951045","11438113","12101"
"1951046","11438113","16580"
"1951047","11438113","2304"
"1951048","11438113","16634"
"1951060","11428388","4202"
"1951061","11428388","14202"
"1951062","11428388","13302"
"1951063","11428388","13102"
"1951076","11432877","13207"
"1951077","11432877","13302"
"1951078","11432877","13310"
"1951079","11432877","13407"
"1951080","11432877","13415"
"1951101","11437760","16580"
"1951102","11438320","13102"
"1951103","11438320","13204"
"1951104","11438320","11105"
"1951105","11438320","16008"
"1951106","11438320","13201"
"1951128","11424270","16574"
"1951144","11351965","16574"
"1951159","11438494","13208"
"1951160","11438494","13102"
"1951161","11438494","13210"
"1951191","11429497","15001"
"1951208","11438878","16580"
"1951209","11437283","13102"
"1951210","11437283","13302"
"1951211","11437283","14201"
"1951212","11437283","13404"
"1951213","11437283","13411"
"1951265","11438308","16574"
"1951294","11243728","13102"
"1951295","11243728","13304"
"1951296","11243728","13408"
"1951297","11243728","13201"
"1951300","11424601","13208"
"1951301","11424601","13205"
"1951302","11424601","13201"
"1951303","11356980","13102"
"1951304","11356980","13302"
"1951305","11356980","13201"
"1951307","11356980","13208"
"1951308","11407096","13304"
"1951309","11407096","13201"
"1951310","11407096","13208"
"1951311","11407096","13102"
"1951331","11408200","13102"
"1951332","11408200","13208"
"1951333","11408200","13201"
"1951369","9813100","13102"
"1951370","9813100","13302"
"1951376","11248335","13102"
"1951377","11248335","13208"
"1951378","11248335","13202"
"1951379","11434622","13407"
"1951380","11434622","12101"
"1951381","11434622","13310"
"1951382","11434622","13102"
"1951403","11226191","13201"
"1951404","11226191","16639"
"1951424","11439642","16574"
"1951425","11437010","16605"
"1951426","11437010","13306"
"1951427","11437010","14203"
"1951428","11437010","13102"
"1951429","11437677","16580"
"1951433","11438132","16580"
"1951443","11431749","14201"
"1951444","11431749","13208"
"1951445","11431749","13306"
"1951447","11431749","16586"
"1951448","11431749","13302"
"1951470","11389167","13208"
"1951471","11389167","13201"
"1951492","6447172","16580"
"1951528","11427433","16574"
"1951535","11439870","16580"
"1951547","11438200","16580"
"1951556","8913524","16631"
"1951562","11215981","13102"
"1951563","11215981","13407"
"1951572","11440244","16580"
"1951575","11313140","16580"
"1951576","11313140","16574"
"1951586","11440241","13304"
"1951587","11440241","13408"
"1951638","11440379","16580"
"1951641","11437362","13201"
"1951642","11437362","14201"
"1951644","11437362","13403"
"1951645","11437362","16605"
"1951647","11437362","13315"
"1951660","11440173","16580"
"1951710","11440666","16605"
"1951711","11440666","13401"
"1951712","11440666","14101"
"1951714","11438200","16631"
"1951717","11423208","16631"
"1951731","11440173","13102"
"1951732","11440173","13201"
"1951733","11440173","14102"
"1951734","11440173","13302"
"1951744","11433713","13210"
"1951768","11416390","13310"
"1951770","11376897","13310"
"1951783","11286674","13204"
"1951805","11439695","13417"
"1951809","11440622","14102"
"1951810","11440622","13302"
"1951811","11440622","2507"
"1951812","11440622","14201"
"1951813","11440622","13407"
"1951831","11434588","16580"
"1951841","11430444","13201"
"1951863","11440534","13310"
"1951864","11440534","16575"
"1951865","11440534","14102"
"1951872","11420874","13204"
"1951873","11420874","13302"
"1951874","11420874","13102"
"1951875","11420874","13201"
"1951878","11431011","4202"
"1951879","11431011","14202"
"1951909","11441469","16580"
"1951940","11439642","13413"
"1951941","11439642","16627"
"1951955","11440858","13204"
"1951957","11440858","13410"
"1951959","11440858","13102"
"1951960","11440858","13407"
"1951993","11441317","13102"
"1951994","11441317","13201"
"1952001","11441576","16580"
"1952005","11440816","16371"
"1952024","9125711","13302"
"1952025","9125711","16627"
"1952026","9125711","14102"
"1952040","11440816","16489"
"1952050","11440952","13102"
"1952051","11440952","1115"
"1952060","11441979","13102"
"1952061","11441979","13201"
"1952062","11441979","13208"
"1952063","11441979","16639"
"1952076","11441803","16580"
"1952094","11442091","13208"
"1952095","11442091","13202"
"1952111","11442036","16580"
"1952126","11442176","13201"
"1952128","11442176","13102"
"1952129","11442176","13208"
"1952130","11442176","13306"
"1952144","11442036","16627"
"1952145","11442036","13207"
"1952146","11442036","13208"
"1952147","11442036","13415"
"1952148","11442036","14102"
"1952180","11428886","16580"
"1952208","11442531","13201"
"1952211","11442531","13405"
"1952214","11442531","13208"
"1952237","11442685","13304"
"1952238","11442685","13315"
"1952239","11442685","13408"
"1952240","11442685","16070"
"1952241","11442685","13201"
"1952242","11441803","13415"
"1952243","11441803","16627"
"1952244","11441803","14202"
"1952250","11442675","16623"
"1952251","11442675","13208"
"1952252","11442675","13201"
"1952253","11442675","16614"
"1952254","11442675","13405"
"1952264","11442856","16580"
"1952284","11383236","3004"
"1952285","11383236","16575"
"1952300","11434638","2304"
"1952301","11434638","13102"
"1952302","11434638","13208"
"1952343","11443188","16580"
"1952376","11422194","16580"
"1952384","10689535","13302"
"1952406","11143161","13102"
"1952424","11266446","13102"
"1952425","11266446","13208"
"1952426","11266446","13201"
"1952435","11443571","16580"
"1952443","11443593","16580"
"1952459","11443626","13310"
"1952460","11443626","13407"
"1952467","11406988","13404"
"1952468","11406988","13402"
"1952469","11406988","14201"
"1952478","11434573","13302"
"1952479","11434573","13102"
"1952482","11351908","13208"
"1952483","11351908","13201"
"1952484","11351908","13202"
"1952491","11443838","16580"
"1952534","11422194","16627"
"1952535","11422194","13102"
"1952545","11348185","2610"
"1952550","11348185","13208"
"1952552","11348185","13201"
"1952574","11255875","16580"
"1952585","11413260","16580"
"1952619","11009724","16580"
"1952635","11190169","13407"
"1952636","11190169","14102"
"1952651","11281514","13402"
"1952654","9324697","13102"
"1952655","9324697","13403"
"1952657","11415584","13102"
"1952659","11415584","16388"
"1952661","11415584","4202"
"1952662","11281514","13215"
"1952663","11281514","13201"
"1952667","11281514","13210"
"1952668","9324697","14203"
"1952670","11444208","16611"
"1952671","11444208","16623"
"1952672","11444208","16607"
"1952675","11281514","16639"
"1952692","8966709","13201"
"1952693","8966709","13208"
"1952694","8966709","13102"
"1952695","8966709","13202"
"1952704","11443929","13402"
"1952705","11443929","4202"
"1952706","11443929","13102"
"1952726","11444726","13102"
"1952727","11444726","16002"
"1952728","11444726","14101"
"1952729","11444726","14201"
"1952736","11323491","14221"
"1952742","11441569","13311"
"1952747","11435036","16580"
"1952749","11444653","13405"
"1952750","11444653","13208"
"1952751","11444653","16607"
"1952752","11444653","13201"
"1952753","11444653","16623"
"1952754","11444653","13215"
"1952756","11435036","16574"
"1952795","11445148","14203"
"1952796","11445148","13208"
"1952797","11445148","13201"
"1952798","11445148","13202"
"1952835","9804520","13201"
"1952836","9804520","13208"
"1952838","9804520","14201"
"1952885","11445583","16580"
"1952886","11345875","16586"
"1952906","11444130","16616"
"1952907","11444130","13402"
"1952908","11444130","13302"
"1952909","11444130","14202"
"1952916","11430737","16580"
"1952917","11445618","14203"
"1952918","11445618","13208"
"1952919","11445618","13201"
"1952920","11445618","13402"
"1952925","11445753","16580"
"1952932","11445618","16580"
"1952939","11445559","13305"
"1952941","11436823","13417"
"1952960","11445951","16574"
"1952978","11445974","13208"
"1952979","11445974","13201"
"1952980","11445974","13209"
"1952981","11445974","14104"
"1952995","11446103","16574"
"1952998","11444962","13208"
"1952999","11444962","14202"
"1953000","11444962","13201"
"1953001","11444962","13215"
"1953006","11446101","13201"
"1953008","11446101","13208"
"1953009","11446101","13215"
"1953018","11348379","13102"
"1953021","11446091","12117"
"1953022","11446091","13201"
"1953033","11446198","13315"
"1953034","11446198","16070"
"1953035","11446198","13208"
"1953036","11446198","13201"
"1953037","11446198","13202"
"1953056","11446356","13208"
"1953057","11446356","13201"
"1953058","11446356","13215"
"1953059","11446356","13302"
"1953078","11419636","16602"
"1953079","11419636","16627"
"1953080","11419636","13102"
"1953081","11419636","13310"
"1953096","11446441","13304"
"1953097","11446441","14101"
"1953098","11446441","13208"
"1953099","11446441","13201"
"1953100","11446441","13202"
"1953105","11433855","16627"
"1953106","11433855","13302"
"1953107","11433855","13310"
"1953113","11446687","16580"
"1953115","11384950","16580"
"1953124","11417458","13102"
"1953126","11417458","13208"
"1953160","11446794","13102"
"1953161","11446794","14203"
"1953162","11446824","14201"
"1953163","11446824","13208"
"1953164","11446824","13417"
"1953165","11446824","13201"
"1953166","11446824","13404"
"1953167","11446824","13402"
"1953168","11446824","13202"
"1953196","11447101","16580"
"1953207","11446600","16580"
"1953212","11446907","2200"
"1953213","11446907","13208"
"1953214","11446907","13201"
"1953219","11443892","13208"
"1953220","11443892","13102"
"1953221","11443892","13201"
"1953222","11443892","13306"
"1953223","11443892","13305"
"1953224","11447208","16580"
"1953246","11447135","16580"
"1953265","11361836","13102"
"1953266","11361836","13201"
"1953267","11361836","13315"
"1953282","11447504","16580"
"1953290","11446443","13305"
"1953291","11446443","13411"
"1953292","11446443","13402"
"1953293","11446443","13102"
"1953294","11446443","13201"
"1953297","11447213","13208"
"1953298","11447213","13215"
"1953299","11447213","13201"
"1953300","11447213","14201"
"1953303","10884502","16634"
"1953304","10884502","16631"
"1953305","10884502","14202"
